ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME,SUCCESS_RATE
67217,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-21 11:31:35,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,5110.0,,,350.0,310.0,410.0,11531.0,188185617.0,-72.0,-12.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67218,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-21 11:31:35,auto,1,0,0,12293320274,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,975.0,,,264.0,311.0,480.0,44580.0,121393678.0,-94.0,-9.0,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67219,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-21 11:31:35,auto,1,0,0,14706128781,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,5230.0,,,264.0,311.0,480.0,44580.0,44593665.0,-91.0,-11.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67220,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-21 11:31:35,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-82.0,-20.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67221,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-21 11:34:17,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-93.0,-11.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67222,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-21 11:34:17,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-90.0,-12.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67223,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-21 11:34:17,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,349.0,310.0,410.0,11531.0,188288009.0,-85.0,-13.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67224,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-21 11:34:17,auto,1,0,0,12293320274,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-93.0,-10.0,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67225,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-21 11:34:17,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,349.0,310.0,410.0,11531.0,188288009.0,-85.0,-13.0,"[""OK"", ""OK""]",,33.24627,-82.95056,0.0,Garage,100.0
67226,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-21 11:34:17,auto,1,0,0,14703890674,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,975.0,,,264.0,311.0,480.0,44580.0,121393678.0,-94.0,-13.0,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67227,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-21 12:12:31,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-79.0,-9.0,"[""OK"", ""FAIL""]",,33.24589,-82.95106,0.0,Garage,50.0
67228,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-21 12:12:31,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,358.0,310.0,260.0,30507.0,162667287.0,-88.0,-7.0,"[""OK"", ""FAIL""]",,33.24589,-82.95106,0.0,Garage,50.0
67229,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-21 12:12:31,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,350.0,310.0,410.0,11531.0,188288010.0,-77.0,-12.0,"[""OK"", ""OK""]",,33.24589,-82.95106,0.0,Garage,100.0
67230,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-21 12:12:31,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,675.0,,,350.0,310.0,410.0,11531.0,188288010.0,-70.0,-17.0,"[""OK"", ""OK""]",,33.24589,-82.95106,0.0,Garage,100.0
67231,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-21 12:12:31,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,264.0,311.0,480.0,44580.0,44593665.0,-85.0,-10.0,"[""OK"", ""OK""]",,33.24589,-82.95106,0.0,Garage,100.0
67232,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2026-01-21 12:12:31,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,1.0,Verizon ,LTE,5230.0,,,264.0,311.0,480.0,44580.0,44593665.0,-85.0,-11.0,"[""OK"", ""OK""]",,33.24589,-82.95106,0.0,Garage,100.0
67233,1,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,1,2026-01-21 12:15:52,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67234,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2026-01-21 12:15:52,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67235,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:15:52,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67236,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2026-01-21 12:15:52,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67237,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-01-21 12:15:52,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67238,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-21 12:15:52,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67239,1,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,1,2026-01-21 12:16:39,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67240,2,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,2,2026-01-21 12:16:39,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67241,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:16:39,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67242,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2026-01-21 12:16:39,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67243,5,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,5,2026-01-21 12:16:39,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67244,6,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,6,2026-01-21 12:16:39,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67245,1,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,1,2026-01-21 12:18:46,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67246,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2026-01-21 12:18:46,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67247,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:18:46,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67248,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2026-01-21 12:18:46,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67249,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-01-21 12:18:46,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67250,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-21 12:18:46,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67251,1,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,1,2026-01-21 12:23:57,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67252,2,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,2,2026-01-21 12:23:57,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67253,3,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,3,2026-01-21 12:23:57,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67254,4,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,4,2026-01-21 12:23:57,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67255,5,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,5,2026-01-21 12:23:57,auto,1,0,0,14706128781,Quectel EG25,867929069322826.0,310410446625086.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67256,6,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,6,2026-01-21 12:23:57,auto,1,0,0,14703890674,Quectel EG25,867929068549957.0,310410458692547.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67257,1,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,1,2026-01-21 12:26:36,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67258,2,IDLE,Failed to receive expected response to command ATH: NO CARRIER,-11,14049400438,0,2,2026-01-21 12:26:36,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67259,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:26:36,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67260,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2026-01-21 12:26:36,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67261,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-01-21 12:26:36,auto,1,0,0,14706128781,Quectel EG25,867929068549957.0,310410458692547.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67262,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-21 12:26:36,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67263,1,IDLE,Modem is not connected: 0 (Not registered. ME is not currently searching a new operator to register to),-22,14049400438,0,1,2026-01-21 12:27:13,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,0.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67264,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2026-01-21 12:27:13,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67265,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2026-01-21 12:27:13,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67266,4,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,4,2026-01-21 12:27:13,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67267,5,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,5,2026-01-21 12:27:13,auto,1,0,0,14706128781,Quectel EG25,867929068549957.0,310410458692547.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67268,6,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,6,2026-01-21 12:27:13,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67269,1,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,1,2026-01-21 12:28:54,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67270,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2026-01-21 12:28:54,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67271,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:28:54,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67272,4,ERROR,Failed to open device /dev/: [Errno 21] could not open port /dev/: [Errno 21] Is a directory: ./dev/.,-1,14049400438,0,4,2026-01-21 12:28:54,auto,1,0,0,12293320274,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67273,5,ERROR,Failed to open device /tmp/modem_05: [Errno 2] could not open port /tmp/modem_05: [Errno 2] No such file or directory: ./tmp/modem_05.,-1,14049400438,0,5,2026-01-21 12:28:54,auto,1,0,0,14706128781,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.24627,-82.95056,0.0,Garage,0.0
67274,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-21 12:28:54,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67275,1,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,1,2026-01-21 12:29:52,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67276,2,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,2,2026-01-21 12:29:52,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67277,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2026-01-21 12:29:52,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67278,4,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,4,2026-01-21 12:29:52,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67279,5,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,5,2026-01-21 12:29:52,auto,1,0,0,14706128781,Quectel EG25,867929068549957.0,310410458692547.0,3.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67280,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-21 12:29:52,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,2.0,,,,,,,,,,,,,[],,33.24627,-82.95056,0.0,Garage,0.0
67281,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-26 12:19:03,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-92.0,-11.0,"[""OK"", ""OK""]",,33.24647,-82.95088,0.0,Garage,100.0
67282,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-26 12:19:03,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-17.0,"[""OK"", ""OK""]",,33.24647,-82.95088,0.0,Garage,100.0
67283,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-26 12:19:03,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,675.0,,,49.0,310.0,410.0,11533.0,187305993.0,-89.0,-17.0,"[""OK"", ""OK""]",,33.24647,-82.95088,0.0,Garage,100.0
67284,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-26 12:19:03,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-80.0,-18.0,"[""OK"", ""OK""]",,33.24647,-82.95088,0.0,Garage,100.0
67285,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-01-26 12:19:03,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.24647,-82.95088,0.0,Garage,0.0
67286,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-26 12:19:03,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.24647,-82.95088,0.0,Garage,0.0
